Linux 4.15.0-96-generic (team25-hw6) 	04/25/20 	_x86_64_	(48 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:30:55    64055      4870    0.00   16.00  100.00    0.00    7.77    21     17.00      0.00 59554040 33594664  17.09      0.00     60.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:32    64055      4870    0.00   35.00  100.00    0.00   19.16    46   1804.00      0.00 59816312 33595056  17.09      0.00  20984.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:33    64055      4870    2.00   24.00  100.00    0.00   20.42    46   2000.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:34    64055      4870    0.00   22.00  100.00    0.00   15.17    34    953.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:35    64055      4870    0.00   23.00  100.00    0.00   13.87    43   1590.00      0.00 59816312 33595056  17.09      8.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:36    64055      4870    9.00  100.00  100.00    0.00   12.59    12   1500.00      0.00 59816312 33595056  17.09      0.00 179884.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:37    64055      4870   13.00   83.00  100.00    0.00   12.86    44    220.00      0.00 59816312 33595056  17.09      0.00 133796.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:38    64055      4870   10.00   36.00  100.00    0.00   18.10     9    183.00      0.00 59816312 33595056  17.09      0.00  66848.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:39    64055      4870    0.00   21.00  100.00    0.00   21.50     7    240.00      0.00 59816312 33595056  17.09      0.00     32.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:40    64055      4870    0.00   21.00  100.00    0.00   23.40    10    179.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:41    64055      4870    8.00   18.00  100.00    0.00   20.31     2   2956.00      0.00 59816312 33595056  17.09      0.00    392.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:42    64055      4870    1.00    9.00  100.00    0.00   16.68     0   1576.00      0.00 59816312 33595056  17.09      0.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:43    64055      4870    4.00   22.00  100.00    0.00   14.26     0    862.00      0.00 59816312 33595056  17.09      0.00  66848.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:44    64055      4870   12.00  100.00  100.00    0.00   12.52     1   2491.00      0.00 59816312 33595056  17.09      0.00 200640.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:45    64055      4870    0.00   41.00  100.00    0.00   19.12    26   3376.00      0.00 59816312 33595056  17.09      0.00  66912.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:46    64055      4870    0.00   18.00  100.00    0.00   22.12    12   1439.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:47    64055      4870    0.00   29.00  100.00    0.00   25.37     0   2416.00      0.00 59816312 33595056  17.09      0.00    460.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:48    64055      4870   13.00   27.00  100.00    0.00   21.38    10   3492.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:49    64055      4870    1.00   10.00  100.00    0.00   16.68    28   2791.00      0.00 59816312 33595056  17.09      4.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:50    64055      4870    1.00   19.00  100.00    0.00   12.89    16   1125.00      0.00 59816312 33595056  17.09      0.00  66848.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:51    64055      4870    1.00   89.00  100.00    0.00   13.79    27    373.00      0.00 59816312 33595056  17.09      0.00 133760.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:52    64055      4870    9.00   67.00  100.00    0.00   18.09    29    661.00      0.00 59816312 33595056  17.09      0.00 134128.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:53    64055      4870    0.00   20.00  100.00    0.00   21.72    40    201.00      0.00 59816312 33595056  17.09     12.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:54    64055      4870    9.00   10.00  100.00    0.00   24.54    41    203.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:55    64055      4870   13.00   18.00  100.00    1.00   21.89    32   9055.00      0.00 59816312 33595056  17.09     12.00   1476.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:56    64055      4870    0.00   26.00  100.00    0.00   16.10    43   4789.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:57    64055      4870    6.00    9.00  100.00    0.00   13.23    43   2623.00      0.00 59816312 33595056  17.09      0.00    400.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:58    64055      4870    0.00  100.00  100.00    0.00   14.04    43   3223.00      0.00 59816312 33595056  17.09      0.00 167848.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:40:59    64055      4870    0.00   87.00  100.00    0.00   17.49    40   1993.00      0.00 59816312 33595056  17.09      0.00 166552.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:00    64055      4870    0.00  100.00  100.00    0.00   23.75    33   2889.00      0.00 59816312 33595056  17.09      0.00 387568.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:01    64055      4870    0.00   21.00  100.00    0.00   23.12     6   1659.00      0.00 59816312 33595056  17.09     20.00  13612.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:02    64055      4870   12.00   26.00  100.00    0.00   20.95     4   1674.00      0.00 59816312 33595056  17.09    768.00    464.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:03    64055      4870    4.00   10.00  100.00    0.00   16.71     7    610.00      0.00 59816312 33595056  17.09    524.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:04    64055      4870    0.00   47.00  100.00    0.00   14.06     7   2837.00      0.00 59816312 33595056  17.09      0.00  66848.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:05    64055      4870    7.00   73.00  100.00    0.00   14.98     7   3025.00      0.00 59816312 33595056  17.09      0.00 133760.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:06    64055      4870   13.00   28.00  100.00    0.00   17.60     7   1092.00      0.00 59816312 33595056  17.09      0.00    244.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:07    64055      4870    0.00   59.00  100.00    0.00   22.68    33   3579.00      0.00 59816312 33595056  17.09    384.00 134112.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:08    64055      4870    0.00   19.00  100.00    0.00   25.63    21   3530.00      0.00 59816312 33595056  17.09    888.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:09    64055      4870   10.00   30.00  100.00    0.00   22.65    10  40241.00      0.00 59816312 33595056  17.09    768.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:10    64055      4870   13.00   13.00  100.00    0.00   18.10    21   9545.00      0.00 59816312 33595056  17.09    632.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:11    64055      4870    8.00  100.00  100.00    0.00   17.86    33   4355.00      0.00 59816312 33595056  17.09      0.00 468168.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:12    64055      4870    4.00   30.00  100.00    0.00   12.19    47   1274.00      0.00 59816312 33595056  17.09      4.00  47412.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:13    64055      4870    7.00   75.00  100.00    0.00   16.00    21   4679.00      0.00 59816312 33595056  17.09      0.00 153604.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:14    64055      4870    5.00   24.00  100.00    0.00   22.81    33   3165.00      0.00 59816312 33595056  17.09      0.00     32.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:15    64055      4870    0.00  100.00  100.00    0.00   29.32     7   5319.00      0.00 59816312 33595056  17.09    128.00 467980.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:16    64055      4870    0.00   38.00  100.00    0.00   25.34     7  15442.00      0.00 59816312 33595056  17.09   1520.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:17    64055      4870    8.00   19.00  100.00    0.00   13.81     2   7554.00      0.00 59816312 33595056  17.09      0.00    492.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:18    64055      4870    7.00   69.00  100.00    0.00   14.69    47   9945.00      0.00 59816312 33595056  17.09      0.00 135576.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:19    64055      4870    0.00  100.00  100.00    0.00   21.99    10  20804.00      0.00 59816312 33595056  17.09      0.00 740844.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:20    64055      4870   18.00  100.00  100.00    0.00   26.45     3  10413.00      0.00 59816312 33595056  17.09    384.00 1257120.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:21    64055      4870   12.00  100.00  100.00    0.00   26.30    32  12666.00      0.00 59816312 33595056  17.09      0.00 672060.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:22    64055      4870    0.00   20.00  100.00    0.00   24.27     9  14898.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:23    64055      4870    0.00   34.00  100.00    0.00   25.88    36  36106.00      0.00 59816312 33595056  17.09   1916.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:24    64055      4870    0.00   44.00  100.00    0.00   18.51     6  10032.00      0.00 59816312 33595056  17.09   1016.00  31380.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:25    64055      4870    3.00   24.00  100.00    1.00   17.84    28   6352.00      0.00 59816312 33595056  17.09    128.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:26    64055      4870    0.00   30.00  100.00    0.00   17.67    14  13806.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:27    64055      4870    8.00   27.00  100.00    0.00   13.11    23   1183.00      0.00 59816312 33595056  17.09    768.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:28    64055      4870    3.00   16.00  100.00    0.00    5.65    23   1492.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:29    64055      4870    2.00   15.00  100.00    0.00    6.33    23    962.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:30    64055      4870    8.00   14.00  100.00    0.00    2.93    38    912.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:31    64055      4870   13.00  100.00  100.00    0.00   16.90    47   2493.00      0.00 59816312 33595056  17.09      0.00 786944.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:32    64055      4870    3.00  100.00  100.00    0.00   30.61    35   6556.00      0.00 59816312 33595056  17.09      0.00 1156704.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:33    64055      4870    4.00    9.00  100.00    0.00   24.76    33   3385.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:34    64055      4870    0.00   29.00  100.00    0.00   26.75    19  46023.00      0.00 59816312 33595056  17.09   1152.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:35    64055      4870    3.00   28.00  100.00    0.00   22.24    41  10005.00      0.00 59816312 33595056  17.09    756.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:36    64055      4870   11.00   11.00  100.00    0.00   14.11    37   1160.00      0.00 59816312 33595056  17.09    376.00    492.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:37    64055      4870    0.00   28.00  100.00    0.00   16.34    35   5970.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:38    64055      4870   15.00   28.00  100.00    0.00   10.62     8   8415.00      0.00 59816312 33595056  17.09      0.00  24576.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:39    64055      4870    1.00   30.00  100.00    0.00    3.43    43   5558.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:40    64055      4870    5.00  100.00  100.00    1.00   14.79     7  10119.00      0.00 59816312 33595056  17.09      4.00 727508.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:41    64055      4870    0.00  100.00  100.00    0.00   17.26    45   4417.00      0.00 59816312 33595056  17.09      0.00  84440.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:42    64055      4870    4.00   33.00  100.00    0.00   22.66    45   2686.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:43    64055      4870    0.00  100.00  100.00    0.00   29.93    27   7141.00      0.00 59816312 33595056  17.09   1136.00 605016.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:44    64055      4870    1.00   14.00  100.00    0.00   24.00    27  36177.00      0.00 59816312 33595056  17.09    880.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:45    64055      4870    2.00   40.00  100.00    0.00   13.97    37   2972.00      0.00 59816312 33595056  17.09    768.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:46    64055      4870   10.00    8.00  100.00    0.00   12.65    28   1317.00      0.00 59816312 33595056  17.09      0.00    600.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:47    64055      4870    2.00  100.00  100.00    0.00   15.28    31   2388.00      0.00 59816312 33595056  17.09      0.00 133764.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:48    64055      4870   11.00   80.00  100.00    0.00   15.65    38   1431.00      0.00 59816312 33595056  17.09      0.00  98880.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:49    64055      4870    0.00   70.30  100.00    0.00   21.36    25   1367.33      0.00 59816312 33595056  17.09      0.00 100780.20      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:50    64055      4870    0.00   20.00  100.00    0.00   24.27    44   1997.00      0.00 59816312 33595056  17.09    888.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:41:51    64055      4870    6.00   35.00  100.00    0.00   19.97    10   1300.00      0.00 59816312 33595056  17.09    260.00    424.00      0.00       0  qemu-system-x86

